0.952 4 1000 480.428 0.480428
1 0 1 0.186018 0.186018
0.97336 3 1000 404.027 0.404027
0.99916 3 1000 212.37 0.21237
0.982048 1 1000 434.447 0.434447
0.99448 3 1000 171.69 0.17169
0.995008 3 1000 404.729 0.404729
1 0 1 0.464239 0.464239
1 0 1 0.584038 0.584038
1 0 1 0.619653 0.619653
1 0 1 0.525737 0.525737
1 0 59 27.4901 0.465933
1 0 1 0.493401 0.493401
0.94816 2 1000 471.32 0.47132
0.973248 6 1000 488.815 0.488815
0.997152 3 1000 140.424 0.140424
1 0 1 0.561823 0.561823
0.978608 5 1000 470.906 0.470906
0.99784 1 1000 419.926 0.419926
0.99684 3 1000 434.223 0.434223
0.952 4 1000 590.227 0.590227
1 0 1 0.272704 0.272704
0.976592 6 1000 479.308 0.479308
0.99916 3 1000 321.632 0.321632
0.982048 1 1000 561.447 0.561447
0.996064 2 1000 238.67 0.23867
0.99776 1 1000 459.316 0.459316
1 0 1 0.585569 0.585569
1 0 1 0.566036 0.566036
1 0 1 0.725596 0.725596
1 0 1 0.577153 0.577153
1 0 62 34.057 0.549307
0.999176 2 1000 400.404 0.400404
0.906304 4 1000 378.167 0.378167
0.973248 6 1000 571.353 0.571353
0.9908 7 1000 223.852 0.223852
1 0 1 0.618248 0.618248
0.988856 3 1000 569.46 0.56946
0.99784 1 1000 507.954 0.507954
0.991648 1 1000 540.493 0.540493
