0.959408 2 1000 523.653 0.523653
1 0 1 0.205557 0.205557
0.999184 1 1000 432.928 0.432928
0.99916 3 1000 216.273 0.216273
0.990208 1 1000 467.46 0.46746
0.99448 3 1000 176.39 0.17639
0.9938 4 1000 435.915 0.435915
1 0 1 0.519631 0.519631
1 0 1 0.56213 0.56213
1 0 1 0.60821 0.60821
1 0 1 0.533005 0.533005
0.999584 1 1000 460.716 0.460716
1 0 1 0.51522 0.51522
0.928016 2 1000 502.347 0.502347
0.976432 2 1000 523.418 0.523418
0.994272 2 1000 140.974 0.140974
1 0 1 0.55684 0.55684
0.988144 3 1000 495.778 0.495778
0.993184 3 1000 462.43 0.46243
0.99684 3 1000 478.451 0.478451
0.952 4 1000 654.197 0.654197
1 0 1 0.278903 0.278903
0.952528 3 1000 508.505 0.508505
0.99916 3 1000 328.552 0.328552
0.975808 1 1000 601.555 0.601555
0.990016 1 1000 239.706 0.239706
0.99776 1 1000 493.386 0.493386
1 0 1 0.609324 0.609324
1 0 1 0.619796 0.619796
1 0 1 0.686039 0.686039
1 0 1 0.579826 0.579826
0.999568 3 1000 542.656 0.542656
0.996744 1 1000 427.107 0.427107
0.931264 3 1000 389.108 0.389108
0.973248 6 1000 607.444 0.607444
0.994112 2 1000 229.062 0.229062
1 0 1 0.606392 0.606392
0.988856 3 1000 602.343 0.602343
0.9864 2 1000 550.109 0.550109
0.991648 1 1000 584.9 0.5849
