1 0 58 31.5929 0.544706
1 0 1 0.381622 0.381622
1 0 108 41.0253 0.379864
1 0 16 3.95663 0.247289
0.99632 10 264 71.6386 0.271358
1 0 89 14.2113 0.159677
1 0 37 18.7857 0.507722
1 0 1 0.622158 0.622158
1 0 1 0.789927 0.789927
1 0 1 0.961794 0.961794
1 0 1 0.532177 0.532177
0.999568 3 53 25.391 0.479075
1 0 1 0.700752 0.700752
0.9862 2 286 83.7079 0.292685
1 0 69 35.1406 0.509285
1 0 11 3.13049 0.28459
1 0 1 0.66089 0.66089
0.998208 1 293 84.5167 0.288453
1 0 28 14.4018 0.514349
1 0 38 20.9288 0.550758
1 0 239 87.7579 0.367188
1 0 1 0.129205 0.129205
1 0 38 21.3433 0.561666
1 0 130 51.3327 0.394867
1 0 32 23.4545 0.732953
1 0 191 57.1099 0.299005
1 0 51 28.7488 0.563702
1 0 1 0.74937 0.74937
1 0 1 0.835649 0.835649
1 0 1 0.788602 0.788602
1 0 1 0.63026 0.63026
0.999568 3 128 63.3631 0.495024
1 0 10 5.70296 0.570296
1 0 97 56.0462 0.577796
1 0 34 24.2053 0.71192
1 0 10 5.15274 0.515274
1 0 1 0.763152 0.763152
1 0 70 45.3235 0.647479
1 0 104 54.2841 0.521963
1 0 34 24.4637 0.719521
