1 0 200 78.3476 0.391738
1 0 1 0.152269 0.152269
0.99808 1 240 76.835 0.320146
0.99916 3 141 16.2199 0.115035
1 0 1 0.906701 0.906701
1 0 30 15.038 0.501267
1 0 33 16.5906 0.502745
1 0 1 0.500705 0.500705
1 0 1 0.625582 0.625582
1 0 1 0.62179 0.62179
1 0 1 0.538967 0.538967
0.999568 3 84 40.8712 0.486562
1 0 1 0.557849 0.557849
1 0 156 68.671 0.440198
1 0 48 26.4676 0.551409
1 0 25 10.2947 0.411786
1 0 1 0.840363 0.840363
1 0 146 65.4624 0.448373
0.99968 1 152 60.7276 0.399524
1 0 81 40.6959 0.502418
1 0 66 42.5656 0.644933
1 0 1 0.508996 0.508996
1 0 27 16.0231 0.593449
1 0 171 65.8064 0.384833
1 0 31 20.6919 0.667482
1 0 318 77.0923 0.242429
1 0 97 48.2717 0.497646
1 0 1 0.409085 0.409085
1 0 1 0.705564 0.705564
1 0 1 0.528242 0.528242
1 0 1 0.629894 0.629894
1 0 108 57.4215 0.531681
1 0 91 36.9766 0.406336
1 0 49 25.4435 0.519254
1 0 106 59.9556 0.565619
1 0 17 4.69891 0.276406
1 0 1 0.661018 0.661018
1 0 172 78.8683 0.458537
1 0 9 5.85383 0.650425
1 0 20 13.0659 0.653293
