#  Fi BoxesPacked MaxItr Time(s) | 50 individuos
1, 0, 36, 1128.35
1, 0, 36, 1025.72
1, 0, 13, 397.416
0.995125, 2, 1000, 3013.38
1, 0, 44, 678.015
0.998017, 2, 1000, 1371.93
0.9974, 1, 1000, 975.357
0.9974, 1, 1000, 2612.16
0.9962, 1, 1000, 1634.9
0.99286, 1, 1000, 1353.69
0.997725, 1, 1000, 1076.53
0.994397, 2, 1000, 1644.17
0.9974, 1, 1000, 1256.34
0.991602, 1, 1000, 1651.39
1, 0, 5, 141.061
0.997848, 2, 1000, 1277.88
1, 0, 7, 220.136
0.9974, 1, 1000, 2419.86
0.998817, 1, 1000, 1451.24
1, 0, 6, 171.867
0.9992, 1, 1000, 1176.77
0.99846, 1, 1000, 2030.66
1, 0, 7, 204.511
1, 0, 22, 713.56
0.993305, 2, 1000, 2023.1
0.99745, 1, 1000, 2827.1
0.998817, 1, 1000, 1972.34
1, 0, 9, 281.626
0.99558, 1, 1000, 2023.75
1, 0, 22, 516.43
1, 0, 14, 433.699
0.99745, 1, 1000, 3715.4
0.999636, 1, 1000, 747.891
0.9974, 1, 1000, 1533.25
0.9974, 1, 1000, 2153.08
0.998817, 1, 1000, 906.695
0.998817, 1, 1000, 1899.3
0.998952, 3, 1000, 1660.6
1, 0, 12, 343.018
0.99558, 1, 1000, 2471.02
1, 0, 14, 426.861
0.9949, 1, 1000, 1441
0.99485, 2, 1000, 1540.18
0.9974, 1, 1000, 3679.48
0.9949, 1, 1000, 1250.61
1, 0, 6, 46.1725
1, 0, 30, 931.001
0.997725, 1, 1000, 1039.18
0.999962, 1, 1000, 1575.86
1, 0, 12, 381.434
0.99558, 1, 1000, 2111.57
1, 0, 5, 191.519
0.99558, 1, 1000, 1265.49
1, 0, 14, 605.204
0.998817, 1, 1000, 1773.97
0.99979, 1, 1000, 1444.99
0.99286, 1, 1000, 1508.26
0.99846, 1, 1000, 1154.79
0.999973, 1, 1000, 1326.27
0.99336, 2, 1000, 1766.02
1, 0, 18, 854.635
0.99286, 1, 1000, 1150.58
0.999988, 1, 1000, 2055.94
0.986502, 2, 1000, 705.63
0.998648, 1, 1000, 2736.98
0.99298, 2, 1000, 2761.67
1, 0, 25, 770.227
0.99825, 2, 1000, 1154.83
0.998017, 2, 1000, 1897.87
0.998817, 1, 1000, 1107.12
1, 0, 26, 847.261
0.997814, 2, 1000, 1185.76
1, 0, 3, 106.281
0.9949, 1, 1000, 628.707
0.99558, 1, 1000, 911.469
0.985642, 3, 1000, 675.979
0.9974, 1, 1000, 2584.44
0.991602, 1, 1000, 1093.76
0.995784, 2, 1000, 1260.09
1, 0, 9, 237.964
0.9949, 1, 1000, 1251.85
1, 0, 7, 254.695
1, 0, 487, 1044.45
0.99558, 1, 1000, 1994.08
0.9949, 1, 1000, 3132.8
0.995125, 2, 1000, 1968.75
0.991602, 1, 1000, 1593.35
0.99745, 1, 1000, 734.417
0.999772, 1, 1000, 1994.97
0.998232, 2, 1000, 3024.51
0.999636, 1, 1000, 1052.58
0.983835, 2, 1000, 1137.61
0.995784, 2, 1000, 2410.08
0.997725, 1, 1000, 2366.94
1, 0, 7, 194.97
0.995017, 2, 1000, 1534.65
1, 0, 17, 645.599
0.99558, 1, 1000, 2595.76
0.996542, 2, 1000, 2016.07
0.999772, 1, 1000, 1427.04
