1 0 8 4.98778 0.623473
1 0 2 0.645973 0.322987
1 0 1 1.07692 1.07692
1 0 1 0.687349 0.687349
1 0 2 1.69627 0.848134
1 0 1 0.583984 0.583984
1 0 1 1.06012 1.06012
1 0 157 34.3741 0.218943
1 0 6 4.9484 0.824734
1 0 2 0.752744 0.376372
1 0 5 3.70308 0.740617
1 0 1 0.577904 0.577904
1 0 1 1.0635 1.0635
1 0 2 1.74832 0.874158
1 0 2 2.0023 1.00115
1 0 2 1.4998 0.7499
1 0 5 4.68801 0.937602
1 0 1 0.873711 0.873711
1 0 5 4.25486 0.850971
1 0 1 1.38278 1.38278
1 0 1 0.974863 0.974863
1 0 2 2.23517 1.11758
1 0 1 0.949844 0.949844
1 0 1 0.834307 0.834307
1 0 2 2.08537 1.04269
1 0 1 0.69398 0.69398
1 0 1 1.0749 1.0749
1 0 2 1.93716 0.968578
1 0 3 3.38999 1.13
1 0 1 0.203266 0.203266
1 0 4 2.66306 0.665766
1 0 1 0.474672 0.474672
1 0 1 1.2081 1.2081
1 0 2 1.62696 0.813479
1 0 1 1.42694 1.42694
1 0 1 0.92994 0.92994
1 0 2 2.34318 1.17159
1 0 1 1.04259 1.04259
1 0 3 3.34919 1.1164
1 0 1 1.30547 1.30547
