1 0 20 10.0846 0.50423
1 0 5 1.13917 0.227833
1 0 1 1.65022 1.65022
1 0 1 1.40244 1.40244
1 0 2 3.3892 1.6946
1 0 1 1.14744 1.14744
1 0 1 1.90027 1.90027
1 0 19 8.30749 0.437236
1 0 3 4.95794 1.65265
1 0 2 4.41215 2.20607
1 0 8 6.91449 0.864312
1 0 1 1.82437 1.82437
1 0 1 1.51251 1.51251
1 0 2 3.97818 1.98909
1 0 3 5.17268 1.72423
1 0 2 3.81508 1.90754
1 0 2 4.21501 2.10751
1 0 1 1.87684 1.87684
1 0 3 5.05082 1.68361
1 0 1 2.0912 2.0912
1 0 2 3.44232 1.72116
1 0 2 1.35158 0.67579
1 0 1 2.11552 2.11552
1 0 1 1.10456 1.10456
1 0 1 2.22314 2.22314
1 0 1 1.00803 1.00803
1 0 1 2.5582 2.5582
1 0 7 3.19359 0.456227
1 0 4 5.24266 1.31067
1 0 1 2.48736 2.48736
1 0 2 3.00054 1.50027
1 0 1 2.05877 2.05877
1 0 1 1.95612 1.95612
1 0 1 2.45947 2.45947
1 0 1 2.52691 2.52691
1 0 4 5.17814 1.29453
1 0 2 3.70008 1.85004
1 0 1 2.30327 2.30327
1 0 2 3.74807 1.87404
1 0 1 2.02001 2.02001
