1 0 19 1.43707 0.0756353
1 0 9 0.361452 0.0401613
1 0 1 0.152779 0.152779
1 0 1 0.137487 0.137487
1 0 1 0.170992 0.170992
1 0 1 0.0734726 0.0734726
1 0 1 0.114093 0.114093
1 0 35 1.75895 0.0502558
1 0 12 1.27025 0.105854
1 0 5 0.255974 0.0511948
1 0 12 1.0611 0.0884249
1 0 1 0.0414428 0.0414428
1 0 1 0.107235 0.107235
1 0 3 0.361567 0.120522
1 0 7 0.740864 0.105838
1 0 3 0.254127 0.084709
1 0 19 1.55181 0.0816743
1 0 1 0.103748 0.103748
1 0 1 0.173384 0.173384
1 0 1 0.128533 0.128533
1 0 2 0.360172 0.180086
1 0 2 0.21024 0.10512
1 0 1 0.14211 0.14211
1 0 1 0.101062 0.101062
1 0 1 0.156102 0.156102
1 0 1 0.109332 0.109332
1 0 1 0.169347 0.169347
0.995 1 209 5.96366 0.0285343
1 0 5 0.557394 0.111479
1 0 1 0.0478965 0.0478965
1 0 13 0.881013 0.0677702
1 0 1 0.031955 0.031955
1 0 1 0.177442 0.177442
1 0 1 0.100786 0.100786
1 0 1 0.189609 0.189609
1 0 2 0.160286 0.0801428
1 0 1 0.209345 0.209345
1 0 1 0.196237 0.196237
1 0 6 0.70077 0.116795
1 0 1 0.234907 0.234907
