1 0 8 0.839134 0.104892
1 0 1 0.0698519 0.0698519
1 0 1 0.125355 0.125355
1 0 1 0.102377 0.102377
1 0 1 0.15588 0.15588
1 0 1 0.108162 0.108162
1 0 1 0.0997911 0.0997911
1 0 17 1.1251 0.0661823
1 0 1 0.175933 0.175933
1 0 4 0.484077 0.121019
1 0 34 1.69508 0.0498552
1 0 1 0.014556 0.014556
1 0 1 0.206514 0.206514
1 0 6 0.570684 0.095114
1 0 2 0.281811 0.140906
1 0 4 0.455674 0.113919
1 0 4 0.643105 0.160776
1 0 1 0.226075 0.226075
1 0 25 1.6185 0.06474
1 0 1 0.254714 0.254714
1 0 1 0.137772 0.137772
1 0 3 0.428214 0.142738
1 0 1 0.232413 0.232413
1 0 1 0.109253 0.109253
1 0 1 0.164178 0.164178
1 0 1 0.169274 0.169274
1 0 1 0.143756 0.143756
1 0 16 0.864019 0.0540012
1 0 3 0.509942 0.169981
1 0 1 0.0675601 0.0675601
1 0 15 1.01403 0.0676022
1 0 1 0.0248771 0.0248771
1 0 1 0.165787 0.165787
1 0 1 0.184221 0.184221
1 0 1 0.199488 0.199488
1 0 1 0.166046 0.166046
1 0 1 0.109866 0.109866
1 0 1 0.214116 0.214116
1 0 8 0.865595 0.108199
1 0 1 0.191617 0.191617
