0.9872 2 1000 718.371 0.718371
0.9814 3 1000 447.244 0.447244
0.977264 2 1000 634.722 0.634722
0.9814 3 1000 511.999 0.511999
0.9422 2 1000 799.464 0.799464
0.9814 3 1000 401.267 0.401267
0.9352 2 1000 611.261 0.611261
0.9814 3 1000 546.389 0.546389
0.9848 4 1000 611.957 0.611957
0.9814 3 1000 542.603 0.542603
0.97776 3 1000 629.719 0.629719
0.9814 3 1000 503.37 0.50337
0.99712 1 1000 550.978 0.550978
0.9814 3 1000 574.193 0.574193
0.8832 4 1000 702.995 0.702995
0.9814 3 1000 451.538 0.451538
0.868 2 1000 667.562 0.667562
0.9872 2 1000 714.664 0.714664
0.9422 2 1000 754.523 0.754523
0.8832 4 1000 680.359 0.680359
0.9808 5 1000 882.239 0.882239
0.908656 3 1000 292.09 0.29209
0.994512 2 1000 803.851 0.803851
1 0 73 58.6514 0.803444
1 0 785 862.544 1.09878
0.908656 3 1000 330.318 0.330318
0.91 4 1000 694.132 0.694132
1 0 198 168.517 0.851097
0.9928 3 1000 720.632 0.720632
1 0 166 141.723 0.853752
0.98992 1 1000 728.244 0.728244
0.908656 3 1000 437.172 0.437172
0.99712 1 1000 504.842 0.504842
1 0 403 357.868 0.888009
0.885984 4 1000 862.336 0.862336
0.908656 3 1000 299.399 0.299399
0.885984 4 1000 851.388 0.851388
1 0 987 862.901 0.874266
0.908656 3 1000 907 0.907
0.885984 4 1000 821.813 0.821813
