0.974 1 1000 2721.36 2.72136
1 0 722 1081.78 1.49831
0.9972 1 1000 2668.58 2.66858
1 0 946 1397.84 1.47763
0.999424 1 1000 3299.78 3.29978
1 0 945 952.334 1.00776
1 0 514 1393.95 2.71197
1 0 943 2204.74 2.338
1 0 243 662.538 2.72649
1 0 937 2605.58 2.78076
1 0 936 2193.37 2.34334
1 0 121 320.516 2.64889
1 0 1 1.96814 1.96814
0.99 1 1000 2894.33 2.89433
1 0 944 2919.84 3.09305
1 0 863 1134.73 1.31487
1 0 1 2.97658 2.97658
1 0 621 2083.91 3.35573
1 0 729 2390.35 3.27895
0.976 2 1000 2720.12 2.72012
1 0 952 3002.31 3.15369
1 0 74 103.249 1.39525
1 0 940 2895.5 3.08032
1 0 950 810.484 0.853142
1 0 15 74.5138 4.96759
1 0 954 2290.31 2.40074
1 0 1 3.2432 3.2432
1 0 940 2747.04 2.92238
1 0 61 214.929 3.52342
1 0 926 2863.07 3.09187
1 0 942 762.51 0.809458
1 0 230 704.441 3.06279
1 0 1 2.2385 2.2385
1 0 146 550.768 3.77238
1 0 617 2269.05 3.67756
1 0 1 3.34744 3.34744
1 0 946 3073.71 3.24917
1 0 946 3203.91 3.38679
1 0 208 879.605 4.22887
1 0 824 2653.1 3.21978
